trigger_id,trigger_clk,integer_data,idk,sensor_1-2,sensor_3-4,sensor_5-6,internal_trigger,veto_in
0,1169374503,16776960,00000000,11111111,11111111,00000000,false,false
0,1169634478,16776960,00000000,11111111,11111111,00000000,false,false
0,1172407342,16776960,00000000,11111111,11111111,00000000,false,false
0,1172435355,16776960,00000000,11111111,11111111,00000000,false,false
0,1175206831,16776960,00000000,11111111,11111111,00000000,false,false
0,1175617460,16776960,00000000,11111111,11111111,00000000,false,false
0,1175764599,16776960,00000000,11111111,11111111,00000000,false,false
0,1181678628,16776960,00000000,11111111,11111111,00000000,false,false
0,1181870737,16776960,00000000,11111111,11111111,00000000,false,false
0,1181987870,16776960,00000000,11111111,11111111,00000000,false,false
0,1185013871,16776960,00000000,11111111,11111111,00000000,false,false
0,1185040634,16776960,00000000,11111111,11111111,00000000,false,false
0,1194320047,16776960,00000000,11111111,11111111,00000000,false,false
0,1194492465,16776960,00000000,11111111,11111111,00000000,false,false
0,1194696021,16776961,00000000,11111111,11111111,00000001,false,true
0,1194788696,16776960,00000000,11111111,11111111,00000000,false,false
0,1195112160,16776960,00000000,11111111,11111111,00000000,false,false
0,1198069671,16776960,00000000,11111111,11111111,00000000,false,false
0,1198082837,16776960,00000000,11111111,11111111,00000000,false,false
0,1198167972,16776960,00000000,11111111,11111111,00000000,false,false
0,1200777310,16776960,00000000,11111111,11111111,00000000,false,false
0,1201020211,16776960,00000000,11111111,11111111,00000000,false,false
0,1201048732,16776960,00000000,11111111,11111111,00000000,false,false
0,1201087256,16776960,00000000,11111111,11111111,00000000,false,false
0,1201472255,16776960,00000000,11111111,11111111,00000000,false,false
0,1204228827,16776960,00000000,11111111,11111111,00000000,false,false
0,1204308960,16776960,00000000,11111111,11111111,00000000,false,false
0,1210730977,16776960,00000000,11111111,11111111,00000000,false,false
0,1213868859,16776960,00000000,11111111,11111111,00000000,false,false
0,1213933794,16776960,00000000,11111111,11111111,00000000,false,false
0,1214000761,16776960,00000000,11111111,11111111,00000000,false,false
0,1214015373,16776960,00000000,11111111,11111111,00000000,false,false
0,1214066243,16776960,00000000,11111111,11111111,00000000,false,false
0,1215034016,16776960,00000000,11111111,11111111,00000000,false,false
0,1216835356,16776960,00000000,11111111,11111111,00000000,false,false
0,1217136276,16776960,00000000,11111111,11111111,00000000,false,false
0,1219980584,16776960,00000000,11111111,11111111,00000000,false,false
0,1220190431,16776960,00000000,11111111,11111111,00000000,false,false
0,1220368318,16776960,00000000,11111111,11111111,00000000,false,false
0,1220427627,16776960,00000000,11111111,11111111,00000000,false,false
0,1220555387,16776960,00000000,11111111,11111111,00000000,false,false
0,1226865350,16776960,00000000,11111111,11111111,00000000,false,false
0,1226986898,16776960,00000000,11111111,11111111,00000000,false,false
0,1227005534,16776960,00000000,11111111,11111111,00000000,false,false
0,1233287528,16776960,00000000,11111111,11111111,00000000,false,false
0,1233349493,16776960,00000000,11111111,11111111,00000000,false,false
0,1233442637,16776960,00000000,11111111,11111111,00000000,false,false
0,1236649026,16776960,00000000,11111111,11111111,00000000,false,false
0,1239300483,16776960,00000000,11111111,11111111,00000000,false,false
0,1239419725,16776960,00000000,11111111,11111111,00000000,false,false
0,1239850086,16776960,00000000,11111111,11111111,00000000,false,false
0,1239884741,16776960,00000000,11111111,11111111,00000000,false,false
0,1242690268,16776960,00000000,11111111,11111111,00000000,false,false
0,1245596775,16776961,00000000,11111111,11111111,00000001,false,true
0,1245860813,16776960,00000000,11111111,11111111,00000000,false,false
0,1245970210,16776960,00000000,11111111,11111111,00000000,false,false
0,1246073005,16776960,00000000,11111111,11111111,00000000,false,false
0,1246144269,16776960,00000000,11111111,11111111,00000000,false,false
0,1246239054,16776960,00000000,11111111,11111111,00000000,false,false
0,1249465134,16776960,00000000,11111111,11111111,00000000,false,false
0,1249739368,16776992,00000000,11111111,11111111,00100000,false,true
0,1252096196,16776960,00000000,11111111,11111111,00000000,false,false
0,1252278498,16776960,00000000,11111111,11111111,00000000,false,false
0,1252565275,16776960,00000000,11111111,11111111,00000000,false,false
0,1252636813,16776960,00000000,11111111,11111111,00000000,false,false
0,1252741873,16776960,00000000,11111111,11111111,00000000,false,false
0,1252749531,16776960,00000000,11111111,11111111,00000000,false,false
0,1258729510,16776960,00000000,11111111,11111111,00000000,false,false
0,1258849378,16776960,00000000,11111111,11111111,00000000,false,false
0,1258886612,16776960,00000000,11111111,11111111,00000000,false,false
0,1262399469,16776960,00000000,11111111,11111111,00000000,false,false
0,1264840766,16776960,00000000,11111111,11111111,00000000,false,false
0,1265104530,16776960,00000000,11111111,11111111,00000000,false,false
0,1265333911,16776962,00000000,11111111,11111111,00000010,false,true
0,1271368238,16776960,00000000,11111111,11111111,00000000,false,false
0,1272028684,16777024,00000000,11111111,11111111,01000000,false,true
0,1272043609,16776960,00000000,11111111,11111111,00000000,false,false
0,1275058788,16776960,00000000,11111111,11111111,00000000,false,false
0,1277343451,16776960,00000000,11111111,11111111,00000000,false,false
0,1278074848,16776962,00000000,11111111,11111111,00000010,false,true
0,1278212181,16776960,00000000,11111111,11111111,00000000,false,false
0,1284025017,16776960,00000000,11111111,11111111,00000000,false,false
0,1284082998,16776960,00000000,11111111,11111111,00000000,false,false
0,1284217322,16776960,00000000,11111111,11111111,00000000,false,false
0,1284363132,16776960,00000000,11111111,11111111,00000000,false,false
0,1284789625,16776960,00000000,11111111,11111111,00000000,false,false
0,1284869367,16776960,00000000,11111111,11111111,00000000,false,false
0,1287265593,16776960,00000000,11111111,11111111,00000000,false,false
0,1290535885,16776960,00000000,11111111,11111111,00000000,false,false
0,1290689354,16776960,00000000,11111111,11111111,00000000,false,false
0,1290749522,16776960,00000000,11111111,11111111,00000000,false,false
0,1290990039,16776960,00000000,11111111,11111111,00000000,false,false
0,1291031923,16776960,00000000,11111111,11111111,00000000,false,false
0,1291240363,16776960,00000000,11111111,11111111,00000000,false,false
0,1291440169,16776960,00000000,11111111,11111111,00000000,false,false
0,1291735854,16776960,00000000,11111111,11111111,00000000,false,false
0,1296835148,16776960,00000000,11111111,11111111,00000000,false,false
0,1296952320,16776960,00000000,11111111,11111111,00000000,false,false
0,1296980685,16776960,00000000,11111111,11111111,00000000,false,false
0,1297417414,16776960,00000000,11111111,11111111,00000000,false,false
0,1297501767,16776960,00000000,11111111,11111111,00000000,false,false
0,1300095493,16776960,00000000,11111111,11111111,00000000,false,false
0,1300595906,16776960,00000000,11111111,11111111,00000000,false,false
0,1303548751,16776960,00000000,11111111,11111111,00000000,false,false
0,1303681161,16776960,00000000,11111111,11111111,00000000,false,false
0,1306187135,16776960,00000000,11111111,11111111,00000000,false,false
0,1306641250,16776960,00000000,11111111,11111111,00000000,false,false
0,1309744282,16776960,00000000,11111111,11111111,00000000,false,false
0,1309829026,16776960,00000000,11111111,11111111,00000000,false,false
0,1309937094,16776961,00000000,11111111,11111111,00000001,false,true
0,1310511624,16776960,00000000,11111111,11111111,00000000,false,false
0,1313135240,16776960,00000000,11111111,11111111,00000000,false,false
0,1316119458,16776960,00000000,11111111,11111111,00000000,false,false
0,1316198966,16776962,00000000,11111111,11111111,00000010,false,true
0,1316228934,16776960,00000000,11111111,11111111,00000000,false,false
0,1316388849,16776960,00000000,11111111,11111111,00000000,false,false
0,1316410924,16777088,00000000,11111111,11111111,10000000,false,true
0,1316469607,16776960,00000000,11111111,11111111,00000000,false,false
0,1316496409,16776960,00000000,11111111,11111111,00000000,false,false
0,1316577871,16776960,00000000,11111111,11111111,00000000,false,false
0,1316734309,16776960,00000000,11111111,11111111,00000000,false,false
0,1322522961,16776960,00000000,11111111,11111111,00000000,false,false
0,1322639351,16776960,00000000,11111111,11111111,00000000,false,false
0,1322727182,16776960,00000000,11111111,11111111,00000000,false,false
0,1322980358,16776960,00000000,11111111,11111111,00000000,false,false
0,1323328826,16776992,00000000,11111111,11111111,00100000,false,true
0,1326170337,16776960,00000000,11111111,11111111,00000000,false,false
0,1329036295,16776960,00000000,11111111,11111111,00000000,false,false
0,1329333893,16776992,00000000,11111111,11111111,00100000,false,true
0,1329420161,16776960,00000000,11111111,11111111,00000000,false,false
0,1329504397,16776960,00000000,11111111,11111111,00000000,false,false
0,1329520494,16776960,00000000,11111111,11111111,00000000,false,false
0,1332369819,16776960,00000000,11111111,11111111,00000000,false,false
0,1335022760,16776960,00000000,11111111,11111111,00000000,false,false
0,1335760721,16776960,00000000,11111111,11111111,00000000,false,false
0,1341808214,16776992,00000000,11111111,11111111,00100000,false,true
0,1342234550,16776960,00000000,11111111,11111111,00000000,false,false
0,1342603844,16776960,00000000,11111111,11111111,00000000,false,false
0,1345207885,16776960,00000000,11111111,11111111,00000000,false,false
0,1348475369,16776960,00000000,11111111,11111111,00000000,false,false
0,1351346182,16776960,00000000,11111111,11111111,00000000,false,false
0,1351954117,16776960,00000000,11111111,11111111,00000000,false,false
0,1354476954,16776960,00000000,11111111,11111111,00000000,false,false
0,1354691021,16776960,00000000,11111111,11111111,00000000,false,false
0,1354950409,16776960,00000000,11111111,11111111,00000000,false,false
0,1358054511,16776992,00000000,11111111,11111111,00100000,false,true
0,1361433654,16776960,00000000,11111111,11111111,00000000,false,false
0,1361537347,16776960,00000000,11111111,11111111,00000000,false,false
0,1374093954,16776960,00000000,11111111,11111111,00000000,false,false
0,1374123531,16776960,00000000,11111111,11111111,00000000,false,false
0,1374359828,16776960,00000000,11111111,11111111,00000000,false,false
0,1374408744,16776960,00000000,11111111,11111111,00000000,false,false
0,1374505443,16776960,00000000,11111111,11111111,00000000,false,false
0,1377212122,16776960,00000000,11111111,11111111,00000000,false,false
0,1380186227,16776960,00000000,11111111,11111111,00000000,false,false
0,1380423892,16776960,00000000,11111111,11111111,00000000,false,false
0,1380552121,16776960,00000000,11111111,11111111,00000000,false,false
0,1380717037,16776960,00000000,11111111,11111111,00000000,false,false
0,1383395037,16776961,00000000,11111111,11111111,00000001,false,true
0,1383706937,16776960,00000000,11111111,11111111,00000000,false,false
0,1383968162,16776960,00000000,11111111,11111111,00000000,false,false
0,1384234192,16776992,00000000,11111111,11111111,00100000,false,true
0,1386706550,16776960,00000000,11111111,11111111,00000000,false,false
0,1386729640,16776960,00000000,11111111,11111111,00000000,false,false
0,1386819385,16776960,00000000,11111111,11111111,00000000,false,false
0,1386956756,16776960,00000000,11111111,11111111,00000000,false,false
0,1387140700,16776960,00000000,11111111,11111111,00000000,false,false
0,1389945875,16776960,00000000,11111111,11111111,00000000,false,false
0,1389973381,16776960,00000000,11111111,11111111,00000000,false,false
0,1392421007,16776960,00000000,11111111,11111111,00000000,false,false
0,1396075103,16776960,00000000,11111111,11111111,00000000,false,false
0,1399842923,16776960,00000000,11111111,11111111,00000000,false,false
0,1405825173,16776960,00000000,11111111,11111111,00000000,false,false
0,1406126953,16776960,00000000,11111111,11111111,00000000,false,false
0,1406197514,16776960,00000000,11111111,11111111,00000000,false,false
0,1406217987,16776960,00000000,11111111,11111111,00000000,false,false
0,1409958937,16776960,00000000,11111111,11111111,00000000,false,false
0,1412569799,16776960,00000000,11111111,11111111,00000000,false,false
0,1412593280,16776960,00000000,11111111,11111111,00000000,false,false
0,1412632937,16776960,00000000,11111111,11111111,00000000,false,false
0,1412725182,16776960,00000000,11111111,11111111,00000000,false,false
0,1412765346,16776960,00000000,11111111,11111111,00000000,false,false
0,1412792422,16777088,00000000,11111111,11111111,10000000,false,true
0,1412804495,16776960,00000000,11111111,11111111,00000000,false,false
0,1413049935,16776961,00000000,11111111,11111111,00000001,false,true
0,1415569037,16776960,00000000,11111111,11111111,00000000,false,false
0,1418489029,16776960,00000000,11111111,11111111,00000000,false,false
0,1418838045,16776960,00000000,11111111,11111111,00000000,false,false
0,1419018472,16776960,00000000,11111111,11111111,00000000,false,false
0,1422004738,16776960,00000000,11111111,11111111,00000000,false,false
0,1422269753,16776960,00000000,11111111,11111111,00000000,false,false
0,1424805683,16776976,00000000,11111111,11111111,00010000,false,true
0,1425121294,16776960,00000000,11111111,11111111,00000000,false,false
0,1425417721,16776960,00000000,11111111,11111111,00000000,false,false
0,1425441514,16776960,00000000,11111111,11111111,00000000,false,false
0,1428009650,16776960,00000000,11111111,11111111,00000000,false,false
0,1428117718,16776960,00000000,11111111,11111111,00000000,false,false
0,1428534443,16776960,00000000,11111111,11111111,00000000,false,false
0,1431548355,16776960,00000000,11111111,11111111,00000000,false,false
0,1431705965,16776960,00000000,11111111,11111111,00000000,false,false
0,1431775784,16776960,00000000,11111111,11111111,00000000,false,false
0,1431857519,16776960,00000000,11111111,11111111,00000000,false,false
0,1431882251,16776960,00000000,11111111,11111111,00000000,false,false
0,1434961192,16776960,00000000,11111111,11111111,00000000,false,false
0,1435274771,16776960,00000000,11111111,11111111,00000000,false,false
0,1437940415,16776960,00000000,11111111,11111111,00000000,false,false
0,1438206094,16776960,00000000,11111111,11111111,00000000,false,false
0,1440966221,16776960,00000000,11111111,11111111,00000000,false,false
0,1441141686,16776960,00000000,11111111,11111111,00000000,false,false
0,1441345907,16776960,00000000,11111111,11111111,00000000,false,false
0,1444390533,16776960,00000000,11111111,11111111,00000000,false,false
0,1444594911,16776960,00000000,11111111,11111111,00000000,false,false
0,1444768774,16776960,00000000,11111111,11111111,00000000,false,false
0,1447390123,16776960,00000000,11111111,11111111,00000000,false,false
0,1450037443,16776960,00000000,11111111,11111111,00000000,false,false
0,1450623108,16776960,00000000,11111111,11111111,00000000,false,false
0,1450663468,16776960,00000000,11111111,11111111,00000000,false,false
0,1450709688,16776960,00000000,11111111,11111111,00000000,false,false
0,1451788538,16776960,00000000,11111111,11111111,00000000,false,false
0,1454037586,16776960,00000000,11111111,11111111,00000000,false,false
0,1457185978,16776960,00000000,11111111,11111111,00000000,false,false
0,1457205162,16776960,00000000,11111111,11111111,00000000,false,false
0,1457235793,16776960,00000000,11111111,11111111,00000000,false,false
0,1457510927,16776960,00000000,11111111,11111111,00000000,false,false
0,1463565692,16776960,00000000,11111111,11111111,00000000,false,false
0,1463647154,16776960,00000000,11111111,11111111,00000000,false,false
0,1463693139,16776960,00000000,11111111,11111111,00000000,false,false
0,1463718535,16776960,00000000,11111111,11111111,00000000,false,false
0,1467119651,16776960,00000000,11111111,11111111,00000000,false,false
0,1469683087,16776960,00000000,11111111,11111111,00000000,false,false
0,1469776465,16776960,00000000,11111111,11111111,00000000,false,false
0,1470203114,16776960,00000000,11111111,11111111,00000000,false,false
0,1470878211,16776960,00000000,11111111,11111111,00000000,false,false
0,1476872300,16776960,00000000,11111111,11111111,00000000,false,false
0,1479470011,16776960,00000000,11111111,11111111,00000000,false,false
0,1482663183,16776960,00000000,11111111,11111111,00000000,false,false
0,1482819621,16776960,00000000,11111111,11111111,00000000,false,false
0,1486046288,16776960,00000000,11111111,11111111,00000000,false,false
0,1488830510,16776960,00000000,11111111,11111111,00000000,false,false
0,1489049422,16776960,00000000,11111111,11111111,00000000,false,false
0,1489306857,16776960,00000000,11111111,11111111,00000000,false,false
0,1492378296,16776960,00000000,11111111,11111111,00000000,false,false
0,1495672700,16776960,00000000,11111111,11111111,00000000,false,false
0,1495841289,16776960,00000000,11111111,11111111,00000000,false,false
0,1495953421,16776960,00000000,11111111,11111111,00000000,false,false
0,1498515148,16776960,00000000,11111111,11111111,00000000,false,false
0,1501830142,16776960,00000000,11111111,11111111,00000000,false,false
0,1501925825,16776960,00000000,11111111,11111111,00000000,false,false
0,1502075426,16776960,00000000,11111111,11111111,00000000,false,false
0,1502109222,16776960,00000000,11111111,11111111,00000000,false,false
0,1502191895,16776960,00000000,11111111,11111111,00000000,false,false
0,1502207484,16776960,00000000,11111111,11111111,00000000,false,false
0,1502228621,16776960,00000000,11111111,11111111,00000000,false,false
0,1503469106,16776960,00000000,11111111,11111111,00000000,false,false
0,1507822551,16776960,00000000,11111111,11111111,00000000,false,true
0,1508481746,16776960,00000000,11111111,11111111,00000000,false,false
0,1508542696,16776960,00000000,11111111,11111111,00000000,false,false
0,1515084474,16776960,00000000,11111111,11111111,00000000,false,false
0,1518251519,16776960,00000000,11111111,11111111,00000000,false,false
0,1518468320,16776960,00000000,11111111,11111111,00000000,false,false
0,1521254809,16776960,00000000,11111111,11111111,00000000,false,false
0,1521396361,16776960,00000000,11111111,11111111,00000000,false,false
0,1521717520,16776960,00000000,11111111,11111111,00000000,false,false
0,1521821251,16776961,00000000,11111111,11111111,00000001,false,true
0,1527353060,16776960,00000000,11111111,11111111,00000000,false,false
0,1527640227,16776960,00000000,11111111,11111111,00000000,false,false
0,1527885316,16776960,00000000,11111111,11111111,00000000,false,false
0,1533374263,16776960,00000000,11111111,11111111,00000000,false,false
0,1533881358,16776960,00000000,11111111,11111111,00000000,false,false
0,1534212909,16776960,00000000,11111111,11111111,00000000,false,false
0,1534373488,16776960,00000000,11111111,11111111,00000000,false,false
0,1534512735,16776960,00000000,11111111,11111111,00000000,false,false
0,1537300173,16776960,00000000,11111111,11111111,00000000,false,false
0,1540513701,16776960,00000000,11111111,11111111,00000000,false,false
0,1540712920,16776960,00000000,11111111,11111111,00000000,false,false
0,1541502767,16776960,00000000,11111111,11111111,00000000,false,false
0,1543698249,16776960,00000000,11111111,11111111,00000000,false,false
0,1547033994,16776960,00000000,11111111,11111111,00000000,false,false
0,1550306022,16776960,00000000,11111111,11111111,00000000,false,false
0,1553182099,16776960,00000000,11111111,11111111,00000000,false,false
0,1553699469,16776960,00000000,11111111,11111111,00000000,false,false
0,1559654136,16776960,00000000,11111111,11111111,00000000,false,false
0,1559728174,16776960,00000000,11111111,11111111,00000000,false,false
0,1559872031,16776960,00000000,11111111,11111111,00000000,false,false
0,1559903014,16776960,00000000,11111111,11111111,00000000,false,true
0,1560096530,16776960,00000000,11111111,11111111,00000000,false,false
0,1562272660,16776961,00000000,11111111,11111111,00000001,false,true
0,1562781642,16776960,00000000,11111111,11111111,00000000,false,false
0,1563140112,16776960,00000000,11111111,11111111,00000000,false,false
0,1565785171,16776960,00000000,11111111,11111111,00000000,false,false
0,1566215375,16776960,00000000,11111111,11111111,00000000,false,false
0,1566531728,16776962,00000000,11111111,11111111,00000010,false,true
0,1566847651,16776960,00000000,11111111,11111111,00000000,false,false
0,1569114867,16776960,00000000,11111111,11111111,00000000,false,false
0,1569368199,16776960,00000000,11111111,11111111,00000000,false,false
0,1572145389,16776960,00000000,11111111,11111111,00000000,false,false
0,1572515776,16776960,00000000,11111111,11111111,00000000,false,false
0,1572952817,16776960,00000000,11111111,11111111,00000000,false,false
0,1575354357,16776960,00000000,11111111,11111111,00000000,false,false
0,1575740059,16776960,00000000,11111111,11111111,00000000,false,false
0,1575805190,16776960,00000000,11111111,11111111,00000000,false,false
0,1578836459,16776960,00000000,11111111,11111111,00000000,false,false
0,1579160314,16776960,00000000,11111111,11111111,00000000,false,false
0,1579636425,16776960,00000000,11111111,11111111,00000000,false,false
0,1584122319,16776961,00000000,11111111,11111111,00000001,false,true
0,1585421761,16776960,00000000,11111111,11111111,00000000,false,false
0,1585439304,16776960,00000000,11111111,11111111,00000000,false,false
0,1585602032,16776960,00000000,11111111,11111111,00000000,false,false
0,1585628834,16776960,00000000,11111111,11111111,00000000,false,false
0,1591636837,16776960,00000000,11111111,11111111,00000000,false,false
0,1591798472,16776960,00000000,11111111,11111111,00000000,false,false
0,1591878058,16776960,00000000,11111111,11111111,00000000,false,false
0,1591915995,16776960,00000000,11111111,11111111,00000000,false,false
0,1594919257,16776960,00000000,11111111,11111111,00000000,false,false
0,1597876093,16776960,00000000,11111111,11111111,00000000,false,false
0,1598017840,16776960,00000000,11111111,11111111,00000000,false,false
0,1598380843,16776960,00000000,11111111,11111111,00000000,false,false
0,1601074590,16776960,00000000,11111111,11111111,00000000,false,false
0,1604432019,16776960,00000000,11111111,11111111,00000000,false,false
0,1604492304,16776992,00000000,11111111,11111111,00100000,false,true
0,1604768259,16776960,00000000,11111111,11111111,00000000,false,false
0,1605211981,16776960,00000000,11111111,11111111,00000000,false,false
0,1610008412,16776960,00000000,11111111,11111111,00000000,false,false
0,1610577862,16776960,00000000,11111111,11111111,00000000,false,false
0,1610762431,16776960,00000000,11111111,11111111,00000000,false,false
0,1610810800,16776960,00000000,11111111,11111111,00000000,false,false
0,1611207677,16776960,00000000,11111111,11111111,00000000,false,false
0,1617044552,16776960,00000000,11111111,11111111,00000000,false,false
0,1617134375,16776960,00000000,11111111,11111111,00000000,false,false
0,1617433146,16776960,00000000,11111111,11111111,00000000,false,false
0,1617682884,16776960,00000000,11111111,11111111,00000000,false,false
0,1623328933,16776964,00000000,11111111,11111111,00000100,false,true
0,1623651069,16776960,00000000,11111111,11111111,00000000,false,false
0,1629857823,16776960,00000000,11111111,11111111,00000000,false,false
0,1630087518,16776960,00000000,11111111,11111111,00000000,false,false
0,1630225593,16776960,00000000,11111111,11111111,00000000,false,false
0,1633352004,16776960,00000000,11111111,11111111,00000000,false,false
0,1636382766,16776960,00000000,11111111,11111111,00000000,false,false
0,1636460946,16776960,00000000,11111111,11111111,00000000,false,false
0,1636900722,16776960,00000000,11111111,11111111,00000000,false,false
0,1640521453,16776960,00000000,11111111,11111111,00000000,false,false
0,1643018787,16776960,00000000,11111111,11111111,00000000,false,false
0,1643126465,16776960,00000000,11111111,11111111,00000000,false,false
0,1643140804,16776960,00000000,11111111,11111111,00000000,false,false
0,1643237111,16776992,00000000,11111111,11111111,00100000,false,true
0,1643282942,16776960,00000000,11111111,11111111,00000000,false,false
0,1646293509,16776964,00000000,11111111,11111111,00000100,false,true
0,1649147166,16776960,00000000,11111111,11111111,00000000,false,false
0,1649188971,16776960,00000000,11111111,11111111,00000000,false,false
0,1649243278,16777024,00000000,11111111,11111111,01000000,false,true
0,1649268010,16776960,00000000,11111111,11111111,00000000,false,false
0,1649335758,16776960,00000000,11111111,11111111,00000000,false,false
0,1652289128,16776992,00000000,11111111,11111111,00100000,false,true
0,1655520482,16776960,00000000,11111111,11111111,00000000,false,false
0,1655937910,16776960,00000000,11111111,11111111,00000000,false,false
0,1655971003,16776960,00000000,11111111,11111111,00000000,false,false
0,1656011831,16776960,00000000,11111111,11111111,00000000,false,false
0,1658988056,16776960,00000000,11111111,11111111,00000000,false,false
0,1661808542,16776960,00000000,11111111,11111111,00000000,false,false
0,1662019326,16776960,00000000,11111111,11111111,00000000,false,false
0,1662080823,16776960,00000000,11111111,11111111,00000000,false,false
0,1662215538,16776960,00000000,11111111,11111111,00000000,false,false
0,1668398146,16776960,00000000,11111111,11111111,00000000,false,false
0,1668663239,16776960,00000000,11111111,11111111,00000000,false,false
0,1674664014,16776960,00000000,11111111,11111111,00000000,false,false
0,1675037253,16776960,00000000,11111111,11111111,00000000,false,false
0,1675349426,16776960,00000000,11111111,11111111,00000000,false,false
0,1678532333,16776960,00000000,11111111,11111111,00000000,false,false
0,1680909570,16776960,00000000,11111111,11111111,00000000,false,false
0,1681220180,16776960,00000000,11111111,11111111,00000000,false,false
0,1681232213,16776961,00000000,11111111,11111111,00000001,false,true
0,1681252491,16776960,00000000,11111111,11111111,00000000,false,false
0,1681451750,16776960,00000000,11111111,11111111,00000000,false,false
